date,rr,precipitation
19740119,    0,0
19740120,    0,0
19740121,    0,0
19740122,    2,0.2
19740123,   40,4
19740124,    0,0
19740125,    0,0
19740126,   20,2
19740127,   15,1.5
19740128,   10,1
19740129,    0,0
19740130,    0,0
19740131,    3,0.3
19740201,    4,0.4
19740202,   11,1.1
19740203,   12,1.2
19740204,   19,1.9
19740205,  107,10.7
19740206,    0,0
19740207,   24,2.4
19740208,   73,7.3
19740209,   43,4.3
19740210,  139,13.9
19740211,    7,0.7
19740212,    2,0.2
19740213,    7,0.7
19740214,   67,6.7
19740215,   10,1
19740216,    1,0.1
19740217,    0,0
19740218,    1,0.1
19740219,    0,0
19740220,    0,0
19740221,    0,0
19740222,   12,1.2
19740223,    0,0
19740224,    0,0
19740225,    0,0
19740226,    0,0
19740227,    0,0
19740228,   39,3.9
19740301,    0,0
19740302,    0,0
19740303,   13,1.3
19740304,    1,0.1
19740305,    0,0
19740306,    0,0
19740307,    0,0
19740308,    0,0
19740309,  138,13.8
19740310,   16,1.6
19740311,    0,0
19740312,    0,0
19740313,    0,0
19740314,   28,2.8
19740315,   25,2.5
19740316,    0,0
19740317,   19,1.9
19740318,   12,1.2
19740319,   14,1.4
19740320,    0,0
19740321,    0,0
19740322,    0,0
19740323,    0,0
19740324,    6,0.6
19740325,    0,0
19740326,    0,0
19740327,    0,0
19740328,    0,0
19740329,    0,0
19740330,    0,0
19740331,    0,0
19740401,    0,0
19740402,    0,0
19740403,    0,0
19740404,    0,0
19740405,    0,0
19740406,    0,0
19740407,    0,0
19740408,    0,0
19740409,    0,0
19740410,    1,0.1
19740411,   14,1.4
19740412,   78,7.8
19740413,    0,0
19740414,    0,0
19740415,    0,0
19740416,    0,0
19740417,    0,0
19740418,    0,0
19740419,    0,0
19740420,    0,0
19740421,    0,0
19740422,    0,0
19740423,    0,0
19740424,    1,0.1
19740425,   21,2.1
19740426,    0,0
19740427,   32,3.2
19740428,    5,0.5
19740429,    0,0
19740430,    0,0
19740501,   32,3.2
19740502,   13,1.3
19740503,    0,0
19740504,    0,0
19740505,    3,0.3
19740506,    0,0
19740507,    0,0
19740508,    0,0
19740509,   16,1.6
19740510,   20,2
19740511,    1,0.1
19740512,    0,0
19740513,   20,2
19740514,    0,0
19740515,    0,0
19740516,    0,0
19740517,    0,0
19740518,    0,0
19740519,    0,0
19740520,    0,0
19740521,    0,0
19740522,   11,1.1
19740523,   93,9.3
19740524,    1,0.1
19740525,    0,0
19740526,    0,0
19740527,    0,0
19740528,   14,1.4
19740529,    0,0
19740530,    0,0
19740531,    0,0
19740601,    0,0
19740602,    9,0.9
19740603,    0,0
19740604,    0,0
19740605,    8,0.8
19740606,    0,0
19740607,   75,7.5
19740608,   20,2
19740609,   30,3
19740610,    2,0.2
19740611,    0,0
19740612,    0,0
19740613,    0,0
19740614,    0,0
19740615,    0,0
19740616,   78,7.8
19740617,    0,0
19740618,    0,0
19740619,    0,0
19740620,    0,0
19740621,    0,0
19740622,    0,0
19740623,    0,0
19740624,    0,0
19740625,  112,11.2
19740626,  199,19.9
19740627,   37,3.7
19740628,   94,9.4
19740629,    1,0.1
19740630,    7,0.7
19740701,    0,0
19740702,   56,5.6
19740703,    2,0.2
19740704,   14,1.4
19740705,    0,0
19740706,    0,0
19740707,    0,0
19740708,    0,0
19740709,    0,0
19740710,    6,0.6
19740711,    0,0
19740712,   45,4.5
19740713,   60,6
19740714,    5,0.5
19740715,   12,1.2
19740716,   19,1.9
19740717,    1,0.1
19740718,    0,0
19740719,    4,0.4
19740720,    0,0
19740721,    0,0
19740722,    0,0
19740723,    0,0
19740724,   72,7.2
19740725,    0,0
19740726,    0,0
19740727,    0,0
19740728,    2,0.2
19740729,    0,0
19740730,    0,0
19740731,    0,0
19740801,    0,0
19740802,    0,0
19740803,   45,4.5
19740804,   45,4.5
19740805,    0,0
19740806,    0,0
19740807,    9,0.9
19740808,   12,1.2
19740809,   36,3.6
19740810,   46,4.6
19740811,   85,8.5
19740812,   18,1.8
19740813,    2,0.2
19740814,    1,0.1
19740815,    4,0.4
19740816,    0,0
19740817,   67,6.7
19740818,   16,1.6
19740819,    0,0
19740820,    0,0
19740821,    0,0
19740822,    0,0
19740823,    0,0
19740824,    0,0
19740825,  184,18.4
19740826,    8,0.8
19740827,    0,0
19740828,    0,0
19740829,    0,0
19740830,   63,6.3
19740831,   37,3.7
19740901,  136,13.6
19740902,   68,6.8
19740903,   30,3
19740904,  305,30.5
19740905,   41,4.1
19740906,   40,4
19740907,    1,0.1
19740908,    0,0
19740909,    0,0
19740910,    0,0
19740911,   14,1.4
19740912,   24,2.4
19740913,    0,0
19740914,    0,0
19740915,   41,4.1
19740916,    0,0
19740917,    2,0.2
19740918,    0,0
19740919,    0,0
19740920,    0,0
19740921,   23,2.3
19740922,  100,10
19740923,  120,12
19740924,   34,3.4
19740925,   68,6.8
19740926,  210,21
19740927,  126,12.6
19740928,   10,1
19740929,    7,0.7
19740930,    0,0
19741001,   21,2.1
19741002,   53,5.3
19741003,   32,3.2
19741004,   60,6
19741005,    0,0
19741006,   80,8
19741007,   75,7.5
19741008,    1,0.1
19741009,    4,0.4
19741010,   39,3.9
19741011,    2,0.2
19741012,    0,0
19741013,    0,0
19741014,    0,0
19741015,  111,11.1
19741016,   15,1.5
19741017,   13,1.3
19741018,  114,11.4
19741019,   37,3.7
19741020,   33,3.3
19741021,   12,1.2
19741022,    0,0
19741023,    2,0.2
19741024,    0,0
19741025,    0,0
19741026,    0,0
19741027,    6,0.6
19741028,    0,0
19741029,    0,0
19741030,    4,0.4
19741031,    5,0.5
19741101,    2,0.2
19741102,   10,1
19741103,   43,4.3
19741104,    2,0.2
19741105,    0,0
19741106,    3,0.3
19741107,    6,0.6
19741108,    1,0.1
19741109,   31,3.1
19741110,    0,0
19741111,  121,12.1
19741112,    3,0.3
19741113,  228,22.8
19741114,   57,5.7
19741115,  136,13.6
19741116,   35,3.5
19741117,  231,23.1
19741118,   24,2.4
19741119,   78,7.8
19741120,   69,6.9
19741121,  303,30.3
19741122,    2,0.2
19741123,    1,0.1
19741124,    5,0.5
19741125,    0,0
19741126,    1,0.1
19741127,   10,1
19741128,    0,0
19741129,   26,2.6
19741130,    1,0.1
19741201,    0,0
19741202,    0,0
19741203,    0,0
19741204,    0,0
19741205,    0,0
19741206,    0,0
19741207,    0,0
19741208,    0,0
19741209,    0,0
19741210,   41,4.1
19741211,   27,2.7
19741212,   22,2.2
19741213,    0,0
19741214,    2,0.2
19741215,    2,0.2
19741216,   12,1.2
19741217,    0,0
19741218,    0,0
19741219,    0,0
19741220,    0,0
19741221,   18,1.8
19741222,   20,2
19741223,   22,2.2
19741224,   12,1.2
19741225,   76,7.6
19741226,   75,7.5
19741227,    6,0.6
19741228,    6,0.6
19741229,    3,0.3
19741230,    0,0
19741231,    0,0
19750101,   35,3.5
19750102,    0,0
19750103,    0,0
19750104,    0,0
19750105,    0,0
19750106,   10,1
19750107,    1,0.1
19750108,    0,0
19750109,    0,0
19750110,    0,0
19750111,    0,0
19750112,   43,4.3
19750113,    1,0.1
19750114,   22,2.2
19750115,   31,3.1
19750116,   70,7
19750117,   15,1.5
19750118,  176,17.6
19750119,   40,4
19750120,  124,12.4
19750121,   26,2.6
19750122,   19,1.9
19750123,    4,0.4
19750124,   48,4.8
19750125,    4,0.4
19750126,   89,8.9
19750127,   23,2.3
19750128,   84,8.4
19750129,   12,1.2
19750130,   13,1.3
19750131,   33,3.3
19750201,    0,0
19750202,    0,0
19750203,    0,0
19750204,    0,0
19750205,    0,0
19750206,    0,0
19750207,    0,0
19750208,    0,0
19750209,    0,0
19750210,    9,0.9
19750211,   44,4.4
19750212,   19,1.9
19750213,    0,0
19750214,   83,8.3
19750215,    0,0
19750216,    3,0.3
19750217,   14,1.4
19750218,   58,5.8
19750219,    0,0
19750220,    0,0
19750221,    0,0
19750222,    0,0
19750223,    0,0
19750224,    0,0
19750225,    0,0
19750226,    0,0
19750227,    0,0
19750228,    0,0
19750301,    4,0.4
19750302,   31,3.1
19750303,    0,0
19750304,   37,3.7
19750305,    0,0
19750306,   69,6.9
19750307,   51,5.1
19750308,  119,11.9
19750309,    6,0.6
19750310,    1,0.1
19750311,   19,1.9
19750312,   22,2.2
19750313,   54,5.4
19750314,    0,0
19750315,    8,0.8
19750316,    0,0
19750317,    1,0.1
19750318,    9,0.9
19750319,    7,0.7
19750320,    2,0.2
19750321,   72,7.2
19750322,    3,0.3
19750323,    0,0
19750324,    0,0
19750325,    0,0
19750326,   99,9.9
19750327,   54,5.4
19750328,    0,0
19750329,   15,1.5
19750330,   13,1.3
19750331,    1,0.1
19750401,   16,1.6
19750402,   38,3.8
19750403,   11,1.1
19750404,   15,1.5
19750405,    9,0.9
19750406,    0,0
19750407,    9,0.9
19750408,   28,2.8
19750409,    6,0.6
19750410,   16,1.6
19750411,    1,0.1
19750412,    0,0
19750413,    2,0.2
19750414,   48,4.8
19750415,   44,4.4
19750416,    9,0.9
19750417,    7,0.7
19750418,  150,15
19750419,    0,0
19750420,    0,0
19750421,    0,0
19750422,    0,0
19750423,    0,0
19750424,    0,0
19750425,    2,0.2
19750426,    0,0
19750427,    0,0
19750428,    0,0
19750429,    6,0.6
19750430,   19,1.9
19750501,    0,0
19750502,   56,5.6
19750503,    0,0
19750504,    0,0
19750505,    0,0
19750506,    0,0
19750507,   72,7.2
19750508,    0,0
19750509,    0,0
19750510,    0,0
19750511,    0,0
19750512,   46,4.6
19750513,    3,0.3
19750514,   10,1
19750515,   68,6.8
19750516,  313,31.3
19750517,   59,5.9
19750518,    0,0
19750519,    0,0
19750520,    0,0
19750521,    0,0
19750522,    0,0
19750523,    0,0
19750524,    2,0.2
19750525,    0,0
19750526,    0,0
19750527,    0,0
19750528,    0,0
19750529,    0,0
19750530,    0,0
19750531,    0,0
19750601,    2,0.2
19750602,   61,6.1
19750603,    0,0
19750604,    4,0.4
19750605,    0,0
19750606,    0,0
19750607,    0,0
19750608,    0,0
19750609,    0,0
19750610,    0,0
19750611,    0,0
19750612,    0,0
19750613,    0,0
19750614,   17,1.7
19750615,    1,0.1
19750616,   21,2.1
19750617,    0,0
19750618,    0,0
19750619,    0,0
19750620,    0,0
19750621,    0,0
19750622,    0,0
19750623,  126,12.6
19750624,    0,0
19750625,    0,0
19750626,    0,0
19750627,    0,0
19750628,    0,0
19750629,    0,0
19750630,    0,0
19750701,    0,0
19750702,    0,0
19750703,    0,0
19750704,    2,0.2
19750705,    0,0
19750706,    0,0
19750707,  117,11.7
19750708,    0,0
19750709,   88,8.8
19750710,    0,0
19750711,    0,0
19750712,   16,1.6
19750713,    0,0
19750714,    3,0.3
19750715,   36,3.6
19750716,    6,0.6
19750717,    0,0
19750718,   50,5
19750719,    3,0.3
19750720,    8,0.8
19750721,    0,0
19750722,    2,0.2
19750723,    8,0.8
19750724,    0,0
19750725,    0,0
19750726,    0,0
19750727,    0,0
19750728,    0,0
19750729,    0,0
19750730,    0,0
19750731,   24,2.4
19750801,    0,0
19750802,    0,0
19750803,    0,0
19750804,    0,0
19750805,    0,0
19750806,    0,0
19750807,    0,0
19750808,    9,0.9
19750809,    0,0
19750810,    4,0.4
19750811,    0,0
19750812,    0,0
19750813,    0,0
19750814,   16,1.6
19750815,   36,3.6
19750816,    5,0.5
19750817,    0,0
19750818,   10,1
19750819,    4,0.4
19750820,    2,0.2
19750821,    0,0
19750822,    0,0
19750823,   45,4.5
19750824,    0,0
19750825,    0,0
19750826,    0,0
19750827,    0,0
19750828,    0,0
19750829,    0,0
19750830,    0,0
19750831,    2,0.2
19750901,    0,0
19750902,    0,0
19750903,    3,0.3
19750904,    0,0
19750905,    0,0
19750906,    0,0
19750907,    0,0
19750908,    0,0
19750909,   15,1.5
19750910,    0,0
19750911,   13,1.3
19750912,   15,1.5
19750913,  414,41.4
19750914,   90,9
19750915,    0,0
19750916,   56,5.6
19750917,    5,0.5
19750918,    0,0
19750919,    3,0.3
19750920,    2,0.2
19750921,    0,0
19750922,    0,0
19750923,    2,0.2
19750924,    0,0
19750925,  161,16.1
19750926,  207,20.7
19750927,   84,8.4
19750928,    8,0.8
19750929,   10,1
19750930,   24,2.4
19751001,   77,7.7
19751002,   12,1.2
19751003,    0,0
19751004,    0,0
19751005,    0,0
19751006,    0,0
19751007,    0,0
19751008,    0,0
19751009,   29,2.9
19751010,    0,0
19751011,    0,0
19751012,    0,0
19751013,    0,0
19751014,   19,1.9
19751015,    2,0.2
19751016,    0,0
19751017,   43,4.3
19751018,    0,0
19751019,    0,0
19751020,    0,0
19751021,    0,0
19751022,    0,0
19751023,    0,0
19751024,    0,0
19751025,    0,0
19751026,    0,0
19751027,    0,0
19751028,    0,0
19751029,    0,0
19751030,    0,0
19751031,   50,5
19751101,    2,0.2
19751102,   34,3.4
19751103,    4,0.4
19751104,    0,0
19751105,    1,0.1
19751106,    0,0
19751107,    2,0.2
19751108,    0,0
19751109,    0,0
19751110,    0,0
19751111,    0,0
19751112,    0,0
19751113,    0,0
19751114,    4,0.4
19751115,  163,16.3
19751116,   43,4.3
19751117,   14,1.4
19751118,   12,1.2
19751119,   51,5.1
19751120,    0,0
19751121,    0,0
19751122,    0,0
19751123,    0,0
19751124,    4,0.4
19751125,   19,1.9
19751126,    9,0.9
19751127,   15,1.5
19751128,  204,20.4
19751129,    2,0.2
19751130,    0,0
19751201,  156,15.6
19751202,    0,0
19751203,    0,0
19751204,    0,0
19751205,    2,0.2
19751206,    0,0
19751207,    0,0
19751208,    0,0
19751209,    0,0
19751210,    0,0
19751211,    5,0.5
19751212,   14,1.4
19751213,    0,0
19751214,    0,0
19751215,    0,0
19751216,    3,0.3
19751217,    0,0
19751218,    4,0.4
19751219,    0,0
19751220,    2,0.2
19751221,    0,0
19751222,    0,0
19751223,   28,2.8
19751224,   45,4.5
19751225,    6,0.6
19751226,    0,0
19751227,    0,0
19751228,    0,0
19751229,    0,0
19751230,    0,0
19751231,   26,2.6
19760101,    3,0.3
19760102,    6,0.6
19760103,    0,0
19760104,   64,6.4
19760105,    0,0
19760106,    0,0
19760107,    0,0
19760108,    0,0
19760109,   29,2.9
19760110,    1,0.1
19760111,    0,0
19760112,    0,0
19760113,    0,0
19760114,    0,0
19760115,    0,0
19760116,    0,0
19760117,    0,0
19760118,    4,0.4
19760119,    0,0
19760120,    2,0.2
19760121,    0,0
19760122,    0,0
19760123,    1,0.1
19760124,   12,1.2
19760125,    4,0.4
19760126,   13,1.3
19760127,    0,0
19760128,    0,0
19760129,    0,0
19760130,    0,0
19760131,    0,0
19760201,    0,0
19760202,    4,0.4
19760203,    2,0.2
19760204,    2,0.2
19760205,    0,0
19760206,    0,0
19760207,    0,0
19760208,    6,0.6
19760209,   12,1.2
19760210,   24,2.4
19760211,    0,0
19760212,  130,13
19760213,    0,0
19760214,    0,0
19760215,    0,0
19760216,    0,0
19760217,    4,0.4
19760218,    0,0
19760219,    0,0
19760220,    0,0
19760221,   15,1.5
19760222,    0,0
19760223,   10,1
19760224,    0,0
19760225,    0,0
19760226,    0,0
19760227,    0,0
19760228,    0,0
19760229,    2,0.2
19760301,    0,0
19760302,    0,0
19760303,    0,0
19760304,    0,0
19760305,    0,0
19760306,    0,0
19760307,    5,0.5
19760308,    0,0
19760309,    0,0
19760310,    0,0
19760311,   11,1.1
19760312,   33,3.3
19760313,    0,0
19760314,    8,0.8
19760315,   17,1.7
19760316,   12,1.2
19760317,    2,0.2
19760318,    0,0
19760319,    0,0
19760320,    0,0
19760321,    0,0
19760322,    0,0
19760323,    0,0
19760324,   16,1.6
19760325,    5,0.5
19760326,    4,0.4
19760327,    0,0
19760328,    0,0
19760329,    0,0
19760330,    0,0
19760331,    0,0
19760401,    0,0
19760402,    8,0.8
19760403,    0,0
19760404,    2,0.2
19760405,    0,0
19760406,    0,0
19760407,    1,0.1
19760408,    0,0
19760409,    0,0
19760410,    0,0
19760411,    0,0
19760412,    0,0
19760413,   26,2.6
19760414,   62,6.2
19760415,    0,0
19760416,    0,0
19760417,    0,0
19760418,    0,0
19760419,    0,0
19760420,    0,0
19760421,    0,0
19760422,    0,0
19760423,    0,0
19760424,    0,0
19760425,    0,0
19760426,    0,0
19760427,    0,0
19760428,    0,0
19760429,    0,0
19760430,    0,0
19760501,    2,0.2
19760502,    0,0
19760503,    4,0.4
19760504,    2,0.2
19760505,    2,0.2
19760506,    0,0
19760507,    0,0
19760508,    0,0
19760509,    0,0
19760510,    0,0
19760511,    1,0.1
19760512,    3,0.3
19760513,    0,0
19760514,    0,0
19760515,    0,0
19760516,    0,0
19760517,    5,0.5
19760518,    5,0.5
19760519,   12,1.2
19760520,   55,5.5
19760521,    0,0
19760522,    0,0
19760523,    0,0
19760524,   39,3.9
19760525,    0,0
19760526,    0,0
19760527,    0,0
19760528,    1,0.1
19760529,    9,0.9
19760530,    0,0
19760531,   53,5.3
19760601,    0,0
19760602,    0,0
19760603,    0,0
19760604,    0,0
19760605,    0,0
19760606,    0,0
19760607,    0,0
19760608,    0,0
19760609,    0,0
19760610,    0,0
19760611,    0,0
19760612,    0,0
19760613,    0,0
19760614,    0,0
19760615,    0,0
19760616,    4,0.4
19760617,    0,0
19760618,    1,0.1
19760619,   57,5.7
19760620,    1,0.1
19760621,    0,0
19760622,    0,0
19760623,    0,0
19760624,    0,0
19760625,    0,0
19760626,    0,0
19760627,    0,0
19760628,    0,0
19760629,    0,0
19760630,    0,0
19760701,    0,0
19760702,    0,0
19760703,    0,0
19760704,    0,0
19760705,    0,0
19760706,    0,0
19760707,    0,0
19760708,    0,0
19760709,    0,0
19760710,    0,0
19760711,    0,0
19760712,    0,0
19760713,    7,0.7
19760714,    0,0
19760715,  110,11
19760716,    0,0
19760717,    0,0
19760718,    0,0
19760719,    3,0.3
19760720,   33,3.3
19760721,    1,0.1
19760722,    0,0
19760723,    0,0
19760724,    0,0
19760725,    0,0
19760726,    0,0
19760727,    0,0
19760728,    0,0
19760729,    0,0
19760730,    0,0
19760731,    0,0
19760801,    0,0
19760802,    0,0
19760803,    0,0
19760804,    0,0
19760805,    0,0
19760806,    0,0
19760807,    0,0
19760808,    0,0
19760809,    0,0
19760810,    0,0
19760811,    0,0
19760812,    0,0
19760813,    0,0
19760814,    0,0
19760815,    0,0
19760816,    0,0
19760817,    0,0
19760818,    0,0
19760819,    0,0
19760820,    0,0
19760821,    0,0
19760822,    0,0
19760823,    0,0
19760824,    0,0
19760825,    0,0
19760826,    0,0
19760827,    4,0.4
19760828,   91,9.1
19760829,   65,6.5
19760830,    4,0.4
19760831,    0,0
19760901,   47,4.7
19760902,    0,0
19760903,    0,0
19760904,    0,0
19760905,    0,0
19760906,    0,0
19760907,    0,0
